id,date,startEpoch,title,startTime,endTime,timeZone,durationSec,distanceM,distanceKm,avgSpeedKmh,maxSpeedKmh,avgCadence,maxCadence,avgRiderPowerW,maxRiderPowerW,avgHeartRate,maxHeartRate,elevationGainM,elevationLossM,caloriesBurnt,riderEnergySharePct,co2EmissionsGrams,co2CarEquivalentGrams,co2SavedGrams,absInterventions,normalBrakeEvents,startOdometerM,bikeId,assist_OFF_m,assist_AUTO_m,assist_TOUR+_m,assist_ECO_m,assist_TURBO_m
a52db100-70d7-11f0-be0f-000463adda64,2025-08-04,1754273215,Melbourne ride,2025-08-04T12:06:55+10:00,2025-08-04T12:44:41+10:00,Australia/Melbourne,1345,8999,9.0,24.09,40.55,78.0,98.0,157.0,420.0,,,55,57,172.0,59,26.997,1493.834,1466.8,0,0,1303203,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,2,5,406,8588
fb512300-70dc-11f0-be0f-000463adda64,2025-08-04,1754276180,Melbourne ride,2025-08-04T12:56:20+10:00,2025-08-04T13:04:44+10:00,Australia/Melbourne,451,2403,2.4,19.19,27.61,69.0,89.0,103.0,177.0,,,38,15,33.0,31,7.209,398.898,391.7,0,0,1312202,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,2403
a88bb880-749a-11f0-be0f-000463adda64,2025-08-09,1754686806,Melbourne ride,2025-08-09T07:00:06+10:00,2025-08-09T07:23:00+10:00,Australia/Melbourne,1139,7038,7.04,22.25,39.37,78.0,95.0,154.0,342.0,,,15,52,152.0,84,21.114,1168.308,1147.2,0,0,1314670,f7194544-9d5d-4232-b67b-5cc9cde613b2,1508,0,0,5422,110
f0f8a580-749d-11f0-be0f-000463adda64,2025-08-09,1754688635,Melbourne ride,2025-08-09T07:30:35+10:00,2025-08-09T08:48:59+10:00,Australia/Melbourne,4384,29551,29.55,24.27,38.3,77.0,104.0,149.0,466.0,,,126,121,569.0,75,88.653,4905.466,4816.8,0,0,1321710,f7194544-9d5d-4232-b67b-5cc9cde613b2,141,27853,1550,9,0
90bc3080-74aa-11f0-be0f-000463adda64,2025-08-09,1754693693,Bike ride,2025-08-09T08:54:53+10:00,2025-08-09T09:50:28+10:00,Australia/Melbourne,2623,16516,16.52,22.68,32.59,78.0,112.0,124.0,350.0,,,108,76,279.0,44,49.548,2741.656,2692.1,0,0,1351264,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,14,0,0,16505
9b113280-7642-11f0-be0f-000463adda64,2025-08-11,1754868909,Melbourne ride,2025-08-11T09:35:09+10:00,2025-08-11T10:30:01+10:00,Australia/Melbourne,2647,16397,16.4,22.31,40.42,78.0,107.0,163.0,385.0,,,81,86,364.0,73,49.191,2721.902,2672.7,0,0,1367782,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,9,14,15899,477
5b4e4900-764a-11f0-be0f-000463adda64,2025-08-11,1754872221,Bike ride,2025-08-11T10:30:21+10:00,2025-08-11T12:47:02+10:00,Australia/Melbourne,2556,16525,16.52,23.27,37.89,80.0,105.0,146.0,335.0,,,83,79,298.0,61,49.575,2743.15,2693.6,0,0,1384181,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,343,16184
d002be00-77d7-11f0-be0f-000463adda64,2025-08-13,1755042925,Melbourne ride,2025-08-13T09:55:25+10:00,2025-08-13T10:46:37+10:00,Australia/Melbourne,2658,18010,18.01,24.39,40.18,86.0,112.0,185.0,460.0,,,89,89,390.0,68,54.03,2989.66,2935.6,0,0,1400706,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,18010
fed06280-77de-11f0-be0f-000463adda64,2025-08-13,1755053078,Bike ride,2025-08-13T12:44:38+10:00,2025-08-13T13:39:09+10:00,Australia/Melbourne,2968,19402,19.4,23.53,39.6,82.0,111.0,145.0,326.0,,,89,94,370.0,56,58.206,3220.732,3162.5,0,0,1418718,f7194544-9d5d-4232-b67b-5cc9cde613b2,75,0,0,2,19327
92e57280-7c94-11f0-be0f-000463adda64,2025-08-19,1755563808,Melbourne ride,2025-08-19T10:36:48+10:00,2025-08-19T12:08:44+10:00,Australia/Melbourne,4868,28649,28.65,21.2,48.239998,86.0,120.0,168.0,491.0,,,279,256,674.0,74,85.947,4755.734,4669.8,0,0,1438124,f7194544-9d5d-4232-b67b-5cc9cde613b2,614,28,52,27428,548
77349900-7ca1-11f0-be0f-000463adda64,2025-08-19,1755569392,Bike ride,2025-08-19T12:09:52+10:00,2025-08-19T13:01:40+10:00,Australia/Melbourne,2959,18927,18.93,23.03,50.96,84.0,114.0,141.0,420.0,,,206,230,284.0,41,56.781,3141.882,3085.1,0,0,1466775,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,2,5,29,18893
8e828d80-7d58-11f0-be0f-000463adda64,2025-08-20,1755655228,Melbourne ride,2025-08-20T12:00:28+10:00,2025-08-20T12:00:34+10:00,Australia/Melbourne,24,42581,42.58,3.8899994,5.1399994,0.0,0.0,0.0,0.0,,,0,0,0.0,0,127.743,7068.446,6940.7,0,0,1485704,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,25
71a28600-7d69-11f0-be0f-000463adda64,2025-08-20,1755655228,Bike ride,2025-08-20T12:00:28+10:00,2025-08-20T13:18:55+10:00,Australia/Melbourne,2885,17500,17.5,21.84,41.35,75.0,112.0,102.0,395.0,,,145,151,219.0,38,52.5,2905.0,2852.5,0,0,1528260,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,17500
034eb380-86d9-11f0-be0f-000463adda64,2025-09-01,1756692708,Bike ride,2025-09-01T12:11:48+10:00,2025-09-01T14:03:14+10:00,Australia/Melbourne,6095,38731,38.73,22.89,49.55,81.0,111.0,138.0,418.0,,,312,311,719.0,53,116.193,6429.346,6313.2,0,0,1545762,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,27,23,19033,19646
e223e880-a94f-11f0-be0f-000463adda64,2025-10-15,1760482202,Melbourne ride,2025-10-15T09:50:02+11:00,2025-10-15T10:45:32+11:00,Australia/Melbourne,2149,14154,14.15,23.71,38.89,80.0,106.0,154.0,319.0,,,91,65,272.0,58,42.462,2349.564,2307.1,0,0,1584493,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,9,4,2036,12105
e9e78b00-a957-11f0-be0f-000463adda64,2025-10-15,1760487531,Melbourne ride,2025-10-15T11:18:51+11:00,2025-10-15T12:43:04+11:00,Australia/Melbourne,2560,16148,16.15,22.72,40.84,80.0,129.0,145.0,413.0,,,70,94,263.0,57,48.444,2680.568,2632.1,0,0,1598647,f7194544-9d5d-4232-b67b-5cc9cde613b2,1132,250,151,1847,12768
f6bbe700-abc2-11f0-be0f-000463adda64,2025-10-18,1760751431,Melbourne ride,2025-10-18T12:37:11+11:00,2025-10-18T14:09:32+11:00,Australia/Melbourne,4971,30915,30.91,22.4,48.84,80.0,112.0,152.0,434.0,,,290,256,616.0,64,92.745,5131.89,5039.1,0,0,1614910,f7194544-9d5d-4232-b67b-5cc9cde613b2,783,159,37,27946,1990
ebbb8380-abcf-11f0-be0f-000463adda64,2025-10-18,1760757016,Melbourne ride,2025-10-18T14:10:16+11:00,2025-10-18T15:54:21+11:00,Australia/Melbourne,4216,27404,27.4,23.44,48.510002,80.0,107.0,127.0,330.0,,,199,233,402.0,42,82.212,4549.064,4466.9,0,0,1645827,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,51,27353
a78ab180-b6ac-11f0-be0f-000463adda64,2025-11-01,1761951312,Melbourne ride,2025-11-01T09:55:12+11:00,2025-11-01T11:06:23+11:00,Australia/Melbourne,3483,21527,21.53,22.26,39.07,80.0,104.0,159.0,408.0,,,100,90,469.0,73,64.581,3573.482,3508.9,0,0,1673725,f7194544-9d5d-4232-b67b-5cc9cde613b2,1317,2,4,20012,189
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,1761955614,Bike ride,2025-11-01T11:06:54+11:00,2025-11-01T14:24:04+11:00,Australia/Melbourne,3691,22400,22.4,21.86,36.84,81.0,104.0,130.0,279.0,,,93,112,366.0,52,67.2,3718.4,3651.2,0,0,1695254,f7194544-9d5d-4232-b67b-5cc9cde613b2,27,13,11,350,22001
d6919080-babb-11f0-be0f-000463adda64,2025-11-06,1762397641,Bike ride,2025-11-06T13:54:01+11:00,2025-11-06T15:19:03+11:00,Australia/Melbourne,4812,30930,30.93,23.14,41.36,80.0,108.0,151.0,330.0,,,184,186,604.0,64,92.79,5134.38,5041.6,0,0,1717764,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,13,33,19309,11575
fde2e300-c010-11f0-be0f-000463adda64,2025-11-13,1762983988,Bike ride,2025-11-13T08:46:28+11:00,2025-11-13T08:47:53+11:00,Australia/Melbourne,72,117,0.12,5.8600006,8.950001,0.0,0.0,0.0,0.0,,,0,0,1.0,0,0.351,19.422,19.1,0,0,1748771,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,119
4a2e2300-c011-11f0-be0f-000463adda64,2025-11-13,1762984117,Melbourne ride,2025-11-13T08:48:37+11:00,2025-11-13T09:28:11+11:00,Australia/Melbourne,2201,14292,14.29,23.38,41.56,85.0,109.0,158.0,343.0,,,92,65,285.0,60,42.876,2372.472,2329.6,0,0,1748890,f7194544-9d5d-4232-b67b-5cc9cde613b2,862,12011,15,1402,4
e9094e00-c016-11f0-be0f-000463adda64,2025-11-13,1762986524,Melbourne ride,2025-11-13T09:28:44+11:00,2025-11-13T10:37:16+11:00,Australia/Melbourne,3009,16568,16.57,19.83,39.87,77.0,102.0,130.0,353.0,,,41,103,312.0,81,49.704,2750.288,2700.6,0,0,1763184,f7194544-9d5d-4232-b67b-5cc9cde613b2,10108,12,25,6161,264
8d43c280-c020-11f0-be0f-000463adda64,2025-11-13,1762990710,Melbourne ride,2025-11-13T10:38:30+11:00,2025-11-13T10:49:20+11:00,Australia/Melbourne,634,3704,3.7,21.04,35.64,85.0,112.0,137.0,312.0,,,18,10,71.0,63,11.112,614.864,603.8,0,0,1779752,f7194544-9d5d-4232-b67b-5cc9cde613b2,440,15,171,2749,329
ed406600-c02c-11f0-be0f-000463adda64,2025-11-13,1762995964,Bike ride,2025-11-13T12:06:04+11:00,2025-11-13T12:30:46+11:00,Australia/Melbourne,1384,8462,8.46,22.02,36.41,71.0,103.0,88.0,224.0,,,59,35,94.0,35,25.386,1404.692,1379.3,0,0,1783456,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,2,9,8451
b50b1400-c8c5-11f0-be0f-000463adda64,2025-11-24,1763941343,Melbourne ride,2025-11-24T10:42:23+11:00,2025-11-24T11:38:01+11:00,Australia/Melbourne,3263,18407,18.41,20.32,38.46,79.0,105.0,137.0,384.0,,,143,99,395.0,73,55.221,3055.562,3000.3,0,0,1791922,f7194544-9d5d-4232-b67b-5cc9cde613b2,6844,10,10,11141,404
dec83900-c8cd-11f0-be0f-000463adda64,2025-11-24,1763944994,Bike ride,2025-11-24T11:43:14+11:00,2025-11-24T12:30:59+11:00,Australia/Melbourne,2809,17850,17.85,22.89,49.120003,76.0,101.0,106.0,312.0,,,114,162,245.0,43,53.55,2963.1,2909.5,0,0,1810331,f7194544-9d5d-4232-b67b-5cc9cde613b2,750,21,26,1485,15570
82288f00-cbe9-11f0-be0f-000463adda64,2025-11-28,1764286727,Melbourne ride,2025-11-28T10:38:47+11:00,2025-11-28T10:57:17+11:00,Australia/Melbourne,1103,5958,5.96,19.46,40.37,72.0,94.0,145.0,307.0,,,52,65,130.0,86,17.874,989.028,971.2,0,0,1828169,f7194544-9d5d-4232-b67b-5cc9cde613b2,4313,0,0,1647,0
d41ee400-cbec-11f0-be0f-000463adda64,2025-11-28,1764287903,Melbourne ride,2025-11-28T10:58:23+11:00,2025-11-28T12:24:19+11:00,Australia/Melbourne,5084,29648,29.65,21.0,48.45,80.0,126.0,116.0,423.0,,,188,179,559.0,67,88.944,4921.568,4832.6,0,0,1834129,f7194544-9d5d-4232-b67b-5cc9cde613b2,11519,35,60,16618,1418
06ced980-cbf9-11f0-be0f-000463adda64,2025-11-28,1764293105,Bike ride,2025-11-28T12:25:05+11:00,2025-11-28T14:34:15+11:00,Australia/Melbourne,5021,32919,32.92,23.6,46.43,81.0,102.0,95.0,457.0,,,222,222,412.0,37,98.757,5464.554,5365.8,0,0,1863780,f7194544-9d5d-4232-b67b-5cc9cde613b2,275,11,0,62,32574
ea159880-d54c-11f0-be0f-000463adda64,2025-12-10,1765318677,Bike ride,2025-12-10T09:17:57+11:00,2025-12-10T12:11:04+11:00,Australia/Melbourne,5198,26346,26.35,18.26,41.22,71.0,107.0,104.0,363.0,,,145,148,400.0,56,79.038,4373.436,4294.4,0,0,1896699,f7194544-9d5d-4232-b67b-5cc9cde613b2,11198,38,4,4030,11076
5a80d880-df95-11f0-be0f-000463adda64,2025-12-23,1766449313,Melbourne ride,2025-12-23T11:21:53+11:00,2025-12-23T12:34:45+11:00,Australia/Melbourne,4038,21476,21.48,19.16,36.04,77.0,103.0,116.0,317.0,,,97,104,449.0,82,64.428,3565.016,3500.6,0,0,1923045,f7194544-9d5d-4232-b67b-5cc9cde613b2,14516,5,7,6890,58
9caf1780-df9f-11f0-be0f-000463adda64,2025-12-23,1766454420,Melbourne ride,2025-12-23T12:47:00+11:00,2025-12-23T13:23:17+11:00,Australia/Melbourne,1865,12094,12.09,23.34,34.63,80.0,100.0,95.0,210.0,,,43,26,161.0,40,36.282,2007.604,1971.3,0,0,1944523,f7194544-9d5d-4232-b67b-5cc9cde613b2,63,2,2,0,12029
60cb8080-dfa6-11f0-be0f-000463adda64,2025-12-23,1766457635,Bike ride,2025-12-23T13:40:35+11:00,2025-12-23T14:05:40+11:00,Australia/Melbourne,1264,7868,7.87,22.42,47.21,77.0,105.0,104.0,309.0,,,43,60,113.0,40,23.604,1306.088,1282.5,0,0,1956617,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,7868
a84c4980-e1fe-11f0-be0f-000463adda64,2025-12-26,1766714822,Melbourne roundtrip,2025-12-26T13:07:02+11:00,2025-12-26T15:42:22+11:00,Australia/Melbourne,8209,38653,38.65,16.96,44.11,71.0,107.0,107.0,443.0,,,328,326,562.0,54,115.959,6416.398,6300.4,0,0,1964487,f7194544-9d5d-4232-b67b-5cc9cde613b2,14015,23,20,9661,14936
7ee07000-e760-11f0-be0f-000463adda64,2026-01-02,1767306217,Melbourne ride,2026-01-02T09:23:37+11:00,2026-01-02T10:54:45+11:00,Australia/Melbourne,4937,28449,28.45,20.75,36.52,79.0,109.0,127.0,353.0,,,61,102,560.0,81,85.347,4722.534,4637.2,0,0,2003249,f7194544-9d5d-4232-b67b-5cc9cde613b2,14821,0,0,13626,4
01bef600-e774-11f0-be0f-000463adda64,2026-01-02,1767314592,Melbourne ride,2026-01-02T11:43:12+11:00,2026-01-02T12:59:11+11:00,Australia/Melbourne,4450,26527,26.53,21.47,36.11,74.0,103.0,99.0,279.0,,,97,60,315.0,47,79.581,4403.482,4323.9,0,0,2031700,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,7337,10,613,18569
4ead1000-ea85-11f0-be0f-000463adda64,2026-01-06,1767651981,Melbourne ride,2026-01-06T09:26:21+11:00,2026-01-06T11:12:30+11:00,Australia/Melbourne,5116,28533,28.53,20.09,47.18,80.0,113.0,117.0,475.0,,,250,216,538.0,64,85.599,4736.478,4650.9,0,0,2058260,f7194544-9d5d-4232-b67b-5cc9cde613b2,12237,20,41,14340,1897
7192f080-ea94-11f0-be0f-000463adda64,2026-01-06,1767662320,Bike ride,2026-01-06T12:18:40+11:00,2026-01-06T13:35:43+11:00,Australia/Melbourne,4487,30130,30.13,24.17,43.46,78.0,107.0,99.0,244.0,,,225,263,386.0,37,90.39,5001.58,4911.2,0,0,2086795,f7194544-9d5d-4232-b67b-5cc9cde613b2,695,0,0,0,29437
88997400-f9aa-11f0-be0f-000463adda64,2026-01-25,1769317149,Melbourne ride,2026-01-25T15:59:09+11:00,2026-01-25T16:46:27+11:00,Australia/Melbourne,2761,13936,13.94,18.18,33.76,74.0,101.0,109.0,352.0,,,90,64,261.0,74,41.808,2313.376,2271.6,0,0,2116925,f7194544-9d5d-4232-b67b-5cc9cde613b2,5909,8,0,7894,125
d619df00-f9b2-11f0-be0f-000463adda64,2026-01-25,1769320705,Bike ride,2026-01-25T16:58:25+11:00,2026-01-25T17:47:23+11:00,Australia/Melbourne,2674,14161,14.16,19.07,38.95,70.0,100.0,71.0,331.0,,,67,94,109.0,25,42.483,2350.726,2308.2,0,0,2130868,f7194544-9d5d-4232-b67b-5cc9cde613b2,7,553,2051,35,11517
107ef800-0931-11f1-be0f-000463adda64,2026-02-14,1771024240,Melbourne ride,2026-02-14T10:10:40+11:00,2026-02-14T11:07:31+11:00,Australia/Melbourne,3264,18951,18.95,20.91,39.09,79.0,119.0,145.0,347.0,,,153,96,376.0,63,56.853,3145.866,3089.0,0,0,2145029,f7194544-9d5d-4232-b67b-5cc9cde613b2,627,75,16,17701,532
301a1e80-0939-11f1-be0f-000463adda64,2026-02-14,1771028137,Bike ride,2026-02-14T11:15:37+11:00,2026-02-14T12:09:23+11:00,Australia/Melbourne,3079,19147,19.15,22.4,43.62,81.0,103.0,122.0,307.0,,,89,144,232.0,42,57.441,3178.402,3121.0,0,0,2163982,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,60,19089
0207b300-1b62-11f1-be0f-000463adda64,2026-03-09,1773024362,Bike ride,2026-03-09T13:46:02+11:00,2026-03-09T14:28:27+11:00,Australia/Melbourne,2551,15777,15.78,22.27,37.96,73.0,95.0,111.0,264.0,,,81,90,267.0,62,47.331,2618.982,2571.7,0,0,2183133,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,630,14463,684,0
37170400-1b68-11f1-be0f-000463adda64,2026-03-09,1773030841,Bike ride,2026-03-09T15:34:01+11:00,2026-03-09T16:18:45+11:00,Australia/Melbourne,2575,16789,16.79,23.47,42.55,68.0,86.0,66.0,167.0,,,106,95,117.0,22,50.367,2786.974,2736.6,0,0,2198912,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,16791
992e3400-1b7d-11f1-be0f-000463adda64,2026-03-09,1773036168,Woodend roundtrip,2026-03-09T17:02:48+11:00,2026-03-09T18:41:58+11:00,Australia/Melbourne,136,350,0.35,9.29,20.65,46.0,68.0,80.0,130.0,,,0,1,4.0,21,1.05,58.1,57.1,0,0,2215716,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,350
b3672100-1c14-11f1-be0f-000463adda64,2026-03-10,1773101071,Melbourne ride,2026-03-10T11:04:31+11:00,2026-03-10T11:23:56+11:00,Australia/Melbourne,842,5265,5.26,22.52,41.47,80.0,107.0,145.0,352.0,,,40,64,74.0,49,15.795,873.99,858.2,0,0,2216068,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,5267
0421f380-2d55-11f1-adf8-000463bfc5e8,2026-04-01,1774998426,Bike ride,2026-04-01T10:07:06+11:00,2026-04-01T10:53:16+11:00,Australia/Melbourne,2487,15106,15.11,21.88,36.59,80.0,106.0,108.0,303.0,,,79,56,236.0,53,45.318,2507.596,2462.3,0,0,2221539,f7194544-9d5d-4232-b67b-5cc9cde613b2,557,3257,9,7462,3823
21ff8a80-2fd9-11f1-adf8-000463bfc5e8,2026-04-04,1775274535,Melbourne ride,2026-04-04T14:48:55+11:00,2026-04-04T16:07:14+11:00,Australia/Melbourne,4655,27972,27.97,21.64,44.3,79.0,105.0,124.0,376.0,,,212,218,490.0,62,83.916,4643.352,4559.4,0,0,2236647,f7194544-9d5d-4232-b67b-5cc9cde613b2,1460,280,35,25297,902
29786100-2fe4-11f1-adf8-000463bfc5e8,2026-04-04,1775280104,Bike ride,2026-04-04T16:21:44+11:00,2026-04-04T17:36:36+11:00,Australia/Melbourne,4425,28383,28.38,23.09,41.94,80.0,106.0,84.0,296.0,,,216,210,323.0,30,85.149,4711.578,4626.4,0,0,2264619,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,43,0,0,28340
1c43b800-3218-11f1-adf8-000463bfc5e8,2026-04-07,1775521497,Melbourne ride,2026-04-07T10:24:57+10:00,2026-04-07T10:34:52+10:00,Australia/Melbourne,581,3168,3.17,19.64,41.3,76.0,98.0,118.0,233.0,,,42,34,53.0,43,9.504,525.888,516.4,0,0,2293004,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,3157,2,0,11
832ba480-32de-11f1-adf8-000463bfc5e8,2026-04-08,1775606750,Melbourne ride,2026-04-08T10:05:50+10:00,2026-04-08T10:59:08+10:00,Australia/Melbourne,2960,19426,19.43,23.63,39.54,83.0,112.0,132.0,353.0,,,91,90,329.0,55,58.278,3224.716,3166.4,0,0,2296142,f7194544-9d5d-4232-b67b-5cc9cde613b2,641,3838,17,917,14015
364bcc00-32e6-11f1-adf8-000463bfc5e8,2026-04-08,1775610002,Bike ride,2026-04-08T11:00:02+10:00,2026-04-08T13:50:57+10:00,Australia/Melbourne,2596,17909,17.91,24.83,42.54,88.0,113.0,141.0,348.0,,,75,75,327.0,57,53.727,2972.894,2919.2,0,0,2315571,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,32,0,0,17880
9d162d00-379f-11f1-adf8-000463bfc5e8,2026-04-14,1776129476,Melbourne ride,2026-04-14T11:17:56+10:00,2026-04-14T12:40:59+10:00,Australia/Melbourne,4958,30483,30.48,22.14,46.68,81.0,108.0,99.0,514.0,,,239,236,420.0,40,91.449,5060.178,4968.7,0,0,2333518,f7194544-9d5d-4232-b67b-5cc9cde613b2,875,199,36,10577,18798
60503300-37ab-11f1-adf8-000463bfc5e8,2026-04-14,1776134462,Melbourne ride,2026-04-14T12:41:02+10:00,2026-04-14T13:35:26+10:00,Australia/Melbourne,3149,19737,19.74,22.57,52.16,84.0,110.0,97.0,357.0,,,260,262,240.0,29,59.211,3276.342,3217.1,0,0,2364003,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,19737
1e3d2f00-3ad4-11f1-adf8-000463bfc5e8,2026-04-18,1776481846,Melbourne ride,2026-04-18T13:10:46+10:00,2026-04-18T15:11:19+10:00,Australia/Melbourne,6986,39231,39.23,20.24,61.39,87.0,118.0,133.0,428.0,,,455,260,826.0,63,117.693,6512.346,6394.7,0,0,2383852,f7194544-9d5d-4232-b67b-5cc9cde613b2,15039,3615,25,16038,4516
13d76100-3ae5-11f1-adf8-000463bfc5e8,2026-04-18,1776489109,Bike ride,2026-04-18T15:11:49+10:00,2026-04-18T17:26:16+10:00,Australia/Melbourne,5967,38452,38.45,23.2,45.09,84.0,111.0,92.0,392.0,,,249,441,442.0,35,115.356,6383.032,6267.7,0,0,2423094,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,38454
200da380-a101-11f1-adf8-000463bfc5e8,2026-08-26,1787716592,Melbourne ride,2026-08-26T13:56:32+10:00,2026-08-26T14:39:02+10:00,Australia/Melbourne,2523,15779,15.78,22.51,38.75,77.0,96.0,90.0,395.0,,,101,76,204.0,38,47.337,2619.314,2572.0,0,0,2461553,f7194544-9d5d-4232-b67b-5cc9cde613b2,693,1973,9,1204,11900
1d627c80-a108-11f1-adf8-000463bfc5e8,2026-08-26,1787719339,Bosch eBike Tour,2026-08-26T14:42:19+10:00,2026-08-26T15:20:23+10:00,Australia/Melbourne,2130,12913,12.91,21.82,43.34,78.0,106.0,82.0,206.0,,,108,132,142.0,28,38.739,2143.558,2104.8,0,0,2477332,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,12913
49a24280-a4e6-11f1-adf8-000463bfc5e8,2026-08-31,1788144496,Melbourne ride,2026-08-31T12:48:16+10:00,2026-08-31T13:50:33+10:00,Australia/Melbourne,3692,16398,16.4,16.0,39.7,75.0,106.0,113.0,374.0,,,135,80,358.0,89,49.194,2722.068,2672.9,0,0,2490308,f7194544-9d5d-4232-b67b-5cc9cde613b2,13244,0,0,3156,0
216b1180-a4ef-11f1-adf8-000463bfc5e8,2026-08-31,1788148994,Melbourne ride,2026-08-31T14:03:14+10:00,2026-08-31T15:14:26+10:00,Australia/Melbourne,3881,22335,22.34,20.72,43.04,78.0,104.0,105.0,344.0,,,231,240,280.0,36,67.005,3707.61,3640.6,0,0,2506706,f7194544-9d5d-4232-b67b-5cc9cde613b2,783,9,31,6541,14971
dbb44600-a4fa-11f1-adf8-000463bfc5e8,2026-08-31,1788153466,Bike ride,2026-08-31T15:17:46+10:00,2026-08-31T16:17:16+10:00,Australia/Melbourne,3027,18072,18.07,21.49,48.16,78.0,106.0,107.0,341.0,,,194,239,203.0,31,54.216,2999.952,2945.7,0,0,2529041,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,21,14,13,18024
be0b6000-ab3c-11f1-adf8-000463bfc5e8,2026-09-08,1788841311,East Warburton to Warburton ride,2026-09-08T14:21:51+10:00,2026-09-08T14:30:33+10:00,Australia/Melbourne,404,2392,2.39,21.31,36.8,81.0,100.0,162.0,320.0,,,20,18,54.0,69,7.176,397.072,389.9,0,0,2547115,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,360,5,1973,56
11ca7900-ab3e-11f1-adf8-000463bfc5e8,2026-09-08,1788842028,Warburton to Yarra Junction ride,2026-09-08T14:33:48+10:00,2026-09-08T15:00:44+10:00,Australia/Melbourne,1605,9297,9.3,20.85,32.21,80.0,104.0,89.0,389.0,,,9,51,146.0,65,27.891,1543.302,1515.4,0,0,2549509,f7194544-9d5d-4232-b67b-5cc9cde613b2,17,508,0,8774,0
46d8ca80-ab42-11f1-adf8-000463bfc5e8,2026-09-08,1788843755,Yarra Junction to Woori Yallock ride,2026-09-08T15:02:35+10:00,2026-09-08T15:28:05+10:00,Australia/Melbourne,1500,8858,8.86,21.26,28.2,82.0,103.0,99.0,227.0,,,9,34,156.0,65,26.574,1470.428,1443.9,0,0,2558806,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,8858,0
14c96780-ab46-11f1-adf8-000463bfc5e8,2026-09-08,1788846742,Woori Yallock to Warburton ride,2026-09-08T15:52:22+10:00,2026-09-08T16:38:29+10:00,Australia/Melbourne,2655,18130,18.13,24.58,30.12,78.0,96.0,78.0,222.0,,,89,9,221.0,36,54.39,3009.58,2955.2,0,0,2567664,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,18130
eb153e00-ab4f-11f1-adf8-000463bfc5e8,2026-09-08,1788850581,Warburton to East Warburton ride,2026-09-08T16:56:21+10:00,2026-09-08T17:03:39+10:00,Australia/Melbourne,407,2493,2.49,22.05,36.21,78.0,95.0,97.0,210.0,,,11,7,31.0,35,7.479,413.838,406.4,0,0,2585796,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,2495
83d80d80-afd7-11f1-adf8-000463bfc5e8,2026-09-14,1789347566,Melbourne ride,2026-09-14T10:59:26+10:00,2026-09-14T11:26:41+10:00,Australia/Melbourne,1614,10753,10.75,23.98,38.3,78.0,105.0,123.0,243.0,,,39,63,169.0,56,32.259,1784.998,1752.7,0,0,2588291,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,2,0,1366,9387
5beaa900-afdb-11f1-adf8-000463bfc5e8,2026-09-14,1789349866,Bike ride,2026-09-14T11:37:46+10:00,2026-09-14T12:05:21+10:00,Australia/Melbourne,1618,10768,10.77,23.96,40.53,80.0,98.0,104.0,191.0,,,62,40,146.0,45,32.304,1787.488,1755.2,0,0,2599044,f7194544-9d5d-4232-b67b-5cc9cde613b2,0,0,0,0,10768
